,bact_name,4-hydroxystyrene,p-hydroxyphenylacetate,phenyllactate,azelate,sebacate,myristic acid,dodecanedioic acid,palmitic acid,tetradecanedioate,stearic acid,hexadecanedioic acid,eicosapentaenoic acid,arachidonic acid,eicosatrienoic acid,eicosenoate,12.13-diHOME,docosahexaenoic acid,carnosol,docosapentaenoic acid,adrenic acid,palmitoylethanolamide,nervonic acid,docosapentaenoic acid ,lithocholic acid,chenodeoxycholate,deoxycholic acid,7-ketodeoxycholate,alpha-muricholate,cholate,glycolithocholic acid,glycodeoxycholic acid,oleanolic acid,maslinic acid,taurolithocholic acid,taurochenodesoxycholic acid,taurodeoxycholic acid,urobilin,sphingosine,cholesterol,cholestenone,beta-sitosterol,propionate,alanine,oxalate,lactate,2-aminobutyric acid,malonate,alpha-hydroxybutyrate,serine,uracil,proline,alpha-ketoisovalerate,caproic acid,valine,succite,threonine,4-hydroxybenzaldehyde,nicotinate,4-methylcatechol,taurine,thymine,acetylalanine,leucine,aspartate,malate,adenine,hypoxanthine,phenylacetate,salicylate,4-nitrophenol,caprylic acid,alpha-ketoglutarate,2-hydroxyglutarate,methionine,tartarate,xylose,hydrocinnamic acid,guanine,xanthine,ribitol,histidine,orotate,imidazolelactate,fucose,phenylalanine,L-phenyllactic acid,urate,shikimate,suberate,arginine,citrulline,ascorbate,tyrosine,homovanillate,sorbitol,4-pyridoxate,azelaic acid,N-acetylglutamate,citrate,glucurote,tryptophan,1-3-7-trimethylurate,pantothete,cystine,pentadecanoate,pseudouridine,deoxyinosine,inosine,lactose,lithocholate,glycocholate,putrescine,beta-alanine,choline,cytosine,histamine,creatinine,N-acetylputrescine,betaine,nicotinic acid,pyroglutamic acid,pipecolic acid,hydroxyproline,creatine,isoleucine,asparagine,ornithine,1-methylnicotinamide,trigonelline,2-hydroxyphenethylamine,urocanic acid,imidazole propionate,4-guanidinobutanoic acid,butyrobetaine,acetylcholine,glutamine,lysine,glutamate,triethanolamine,pyridoxamine,carnitine,methionine sulfoxide,1-methylguanine,7-methylguanine,3-methylxanthine,3-methylhistidine,dimethyllysine,N-acetylspermidine,trimethyllysine,kynurenic acid,N-acetylglutamic acid,N-acetylhistidine,5-acetylamino-6-amino-3-methyluracil,ADMA,pantothenate,carnosine,anserine,2-deoxyadenosine,thiamine,atenolol,diacetylspermine,sphinganine,phytosphingosine,bilirubin,urobilin*
58,Clostridium_sp_KLE_1755,0.008373287,0.0030229003,0.0057181437,-0.0011843249,0.0066076405,-0.017233431,-0.0064089326,-0.015797526,-0.001345832,-0.0109817805,-0.004075743,0.0110379625,0.014875564,0.0149064185,-0.008288442,0.003529771,0.013311407,-0.012402876,0.017915253,0.018243778,0.0070891883,0.0032472888,0.020209305,0.022133945,-0.006947373,0.026064992,0.0176874,-0.0021186462,-0.013835575,0.019225948,0.021338489,-0.018756142,-0.0030018024,0.017736133,-0.015023904,0.023095148,-0.0021001284,0.0039749118,0.017144822,0.0018087439,0.009308071,0.006188157,0.013582548,0.0036068838,0.007580967,0.005418349,0.0038676464,0.011190213,0.014921926,0.009610999,0.014002064,0.020236867,-0.0024320502,0.011098818,0.0002700388,0.014801963,0.013972704,0.016047146,-0.0035887095,0.012162652,0.0055497624,0.01647401,0.01121787,0.016855406,0.011800847,-0.01064679,0.01280189,0.012507845,-0.0022674093,0.026979761,-0.018348077,0.020908507,-0.00855374,0.015996195,-0.015012752,0.011263138,0.0070819105,-0.0009051392,0.016311813,-0.009428207,0.009121594,4.6046756e-05,-0.02087871,0.008549312,0.01114797,0.00405709,0.0045205266,-0.009233559,0.0105334055,0.013829024,0.02228769,-0.0013666423,0.013788262,-0.0013123978,-0.010965386,0.0046143117,-0.0015141815,0.00065592746,-0.010531812,0.011613593,0.010345786,-0.010586407,0.009578401,0.011180698,-0.015619338,0.0041169417,-0.0010435067,0.005729007,0.013536049,0.021241535,-0.014861831,0.0011626743,0.009735284,0.0060286177,-0.021732766,0.004066447,-0.0010834809,0.0028545188,-0.0023593043,0.010654978,0.011923863,0.0059490358,-0.018212099,-0.00088178867,0.010289431,0.014650463,0.009854946,-0.0017908219,-0.005958498,0.0008915548,0.0030006007,0.0041941553,0.0082552945,0.024579735,0.009586067,0.014226675,0.016360275,0.011924792,-0.012102039,0.01438013,-8.426179e-05,0.0063547045,-0.014732656,0.00075785845,0.008815641,-0.0038315475,0.013622653,0.0030601537,-0.0017816069,-0.008989009,-0.0051112305,0.019462448,-0.0054540797,0.0016624705,0.008028898,0.007541654,-0.00529235,0.0016599101,-0.0004660268,-0.0013119165,0.003589065,-0.00072476955,-0.010495497,0.00063482486,-0.004486882
59,Clostridium_symbiosum,-0.004406178,0.020070791,-0.008511136,-0.00887792,-0.011743988,0.0018026048,-0.005573475,0.0025559592,0.020337468,0.0069409027,0.01350494,0.031485416,0.03951424,0.02925781,0.0024893365,0.005669047,0.034958437,-0.024857562,0.031499308,0.034097053,0.013026793,0.0074016815,0.032360718,-0.017400185,0.019749742,-0.00810272,-0.024990253,0.015001762,0.02350229,-0.0116267465,-0.0057399035,-0.023525689,-0.013103753,0.0025887534,0.018313572,0.0057475027,-0.027147286,0.024452671,0.02599467,-0.017616287,0.0075166347,-0.003752969,0.023853498,0.030419884,0.03481558,0.017427383,0.022299852,0.039073907,0.021700447,0.012643353,0.022206351,0.015006086,-0.001464361,0.022962885,0.028238323,0.023756135,0.010000092,-0.0046931664,-0.023904279,0.030987334,0.014773709,0.029818673,0.024812736,0.022988567,0.02352398,-0.0069803055,0.011550483,-0.0054607335,0.021186268,0.014723159,-0.02046528,0.024154536,-0.013382831,0.015795358,0.014274869,0.011857365,-0.0002145575,-0.018626302,0.015255126,0.0094611375,0.020246845,0.008105365,0.011193664,0.022725873,0.024055555,0.014037274,-0.0024861286,0.0028774245,-0.010952937,0.024290692,0.020091506,-0.013250141,0.019966438,0.010988081,0.016313834,-0.0019153048,-0.013844976,0.00081176666,0.0037716017,-0.002148332,0.02438631,-0.017035803,0.0205032,0.03150849,-0.03355492,0.0071328394,0.0040576016,0.001866182,0.012146278,-0.020305784,0.005101945,0.021197729,0.00612493,0.031249432,-0.015789222,0.02210726,0.023430968,0.020005763,0.017854542,-0.0022560148,0.024641758,-0.013408512,0.004742788,0.029917307,0.018445373,0.016863707,0.0272872,0.0155429235,0.005672915,0.027115116,0.011350373,0.005035275,0.012277392,0.01637082,-0.007897285,0.022993881,0.023449518,0.017925618,0.0013083175,-0.019358847,0.02628046,0.024621163,0.0031735194,0.0070710755,0.0047726887,0.011828215,0.029482473,0.01619733,0.017305102,0.012415321,-0.010539047,0.01995536,-0.022646667,0.03194844,0.00062014686,0.01020918,-3.714749e-05,0.010018308,-0.0120442975,0.0063737743,0.02399516,-0.01119233,0.013845334,0.007649997,-0.025670974
60,Collinsella_aerofaciens,0.010959788,0.02090892,0.015816044,0.03560742,0.03091027,-0.03430551,0.009727162,-0.046452705,-0.032979537,-0.046616063,-0.019546347,-0.0348338,-0.035764746,-0.020575065,-0.02965559,-0.012019235,-0.03168203,0.0018764783,-0.028981812,-0.024631651,-0.008459882,-0.028627181,-0.021310426,0.030965704,-0.028663578,0.026341705,0.032977868,-0.0149201,-0.032939106,0.03413396,0.020245558,0.017360255,0.017306719,-0.00662055,-0.0350909,0.0066052414,0.028103847,-0.0137257865,-0.010270656,0.0312069,-0.005604139,0.030270554,0.017497394,-0.0017606975,-0.036532644,0.013948701,-0.023931757,-0.022039557,0.023979068,0.036067326,0.01731232,0.04279962,0.019234158,0.020475734,-0.021134982,0.022842798,0.022591343,0.016819919,0.0009761632,-0.013078961,0.038508657,-0.0041284766,0.016257945,0.017311102,0.018441321,-0.015859308,0.024921227,0.034016002,-0.023938272,-0.0069161565,0.0015178692,0.024655374,-0.0062058913,0.029241497,-0.04549951,0.021301724,0.020212915,0.0065992135,0.032647323,-0.02187944,-0.02963421,0.031105222,-0.025909133,-0.023992453,0.011621845,0.015785586,-0.00084808975,-0.0040102396,0.037784036,-0.036697682,0.03321627,0.03516434,0.022019453,0.010188706,-0.026253158,0.024219856,0.03636846,0.0061033755,-0.054810714,0.025138509,0.007607673,-0.010887121,-0.020598091,-0.012509992,0.013817888,0.029001398,0.036540587,0.0031591877,-0.017132115,0.037717,-0.035643123,0.00048065477,0.017055077,-0.029178929,-0.0056653195,0.0120839,-0.024484113,-0.009027514,-0.03454729,0.018254993,-0.007692756,0.030370548,-0.050065648,-0.044139676,0.024153315,0.02081715,-0.009742397,-0.023024388,-0.016364649,-0.019572124,0.038771175,0.00494031,0.013050466,-0.0010386092,0.025490435,0.015487525,0.016224554,0.019515473,-0.024070334,0.04737694,-0.030381694,-0.029286375,-0.01665105,0.011853687,0.012493343,-0.012243462,-0.009122763,0.010162804,-0.012050935,-0.02133298,-0.0047593145,0.009459647,0.009664118,-0.023502156,0.012890823,-0.049103025,-0.01235541,0.013712551,0.022811772,-0.0010136607,-0.014800267,0.018577907,-0.018001799,-0.030028977,0.02282552
61,Collinsella_intestinalis,0.014822507,0.008845368,0.011845601,-0.010703381,-0.0026356054,-0.011508252,-0.018086387,-0.018529786,-0.012724608,-0.018917397,-0.022916421,-0.0034612142,-0.0021974414,0.022663556,-0.024066254,0.002765022,-0.004210243,-0.018381214,0.024550691,0.022262244,0.027077014,-0.002402281,0.02822104,0.0035507435,0.01651034,0.00082027994,-0.0007511953,0.020649994,0.009791043,0.017369263,0.014223495,-0.017955894,-0.01758533,0.0065303426,-0.001588023,0.011528608,-0.021481983,0.028020563,0.025418412,-0.00059059006,0.017571583,0.006755069,0.015238165,0.008082917,-0.00085400365,0.016333623,-0.0040294053,0.00034488228,0.012387573,0.009111913,0.015187614,0.014691754,-0.008720285,0.014270577,-0.0030870745,0.011793828,0.026123533,0.0029232863,-0.0103905685,0.008682849,0.0071021407,0.011535167,0.0128908465,0.013608749,-0.0029368966,-0.0007067248,-0.006329557,0.017116833,0.0007293682,0.009093165,-0.012627151,0.015819132,-0.009206329,0.014945091,-0.011682183,0.013320528,-0.012388258,-0.020190949,0.002531029,-0.0036922754,-0.0019062434,0.0010946415,0.009898959,0.0021026428,0.014561922,0.0061037727,0.01835144,0.010392062,0.0007195403,0.0067240675,0.011376422,-0.00068703433,0.013238001,0.004627666,-0.0030160567,0.010640507,-0.004398486,-0.0076074344,-0.009253693,-0.009464882,0.01529834,0.00972681,-0.011659398,0.0069532217,0.01568397,0.0032469286,0.00869612,0.0001847085,0.022192761,0.004880638,0.011414845,0.005052411,0.012047369,-0.009496566,-0.014369074,0.0056511434,0.010209837,0.011185642,-0.003576908,-0.0010899674,0.0005479398,0.008808771,-0.0046565896,0.00070964044,0.009109891,0.011889793,-0.009246364,0.019110657,0.014532846,0.010382703,0.0024250313,0.004872264,0.011646961,0.011151428,0.005034023,0.0113018425,0.0051878844,0.0079382695,-0.0064847553,-0.0031593624,0.0136387525,-0.010720496,-0.017146058,0.009822261,0.02521916,0.011237886,0.011345896,0.005227953,0.0028860655,-0.018505728,-0.012231705,0.0029920763,0.014432014,0.008048093,-0.0054091467,-0.011675089,0.004998028,0.0042920206,0.0016074858,0.0071532726,-0.007344829,0.017305292,0.008163629,0.018401178,-0.019705536
62,Coprobacillus_unclassified,-0.005292424,0.01150072,-0.009723691,-0.013958885,-0.0083096,-0.0038840277,-0.012552177,-0.0054775197,-0.0041258116,-0.004293851,-0.012922546,0.010293465,0.009222701,0.025700858,-0.009413007,0.0036993527,0.010078281,-0.016693177,0.025280135,0.024198534,0.023704484,0.008423898,0.025556047,-0.013492202,0.016922563,-0.010317878,-0.013205367,0.012248099,0.017229117,0.0037269362,0.0017165685,-0.007456036,-0.012532695,0.003832276,0.011847902,0.006581002,-0.021072047,0.021991704,0.025496557,-0.008118654,0.019633032,-0.01917853,0.011978436,0.0070522316,0.011852942,0.0068071913,0.012158398,0.010127438,0.007285305,0.00069250097,0.014664892,0.011223492,-0.01192396,0.013074361,0.0049316874,0.012051147,0.014238761,-0.0070167156,-0.014709264,0.014115583,0.0016692375,0.014013955,0.011501533,0.011244812,-0.0005082977,-0.008736458,-0.004330164,-0.00064916065,0.0054517835,0.01105906,-0.008990932,0.009073693,-0.010509252,0.009006279,0.010413996,-0.0042056097,-0.021862365,-0.02178131,-0.002659339,0.005006774,0.009077916,-0.0011752878,-0.00029003067,0.011050322,0.011902784,0.0056716953,0.009838801,0.0034028534,-0.008932534,0.0052432944,0.0064353435,-0.017736884,0.0032309822,0.003176713,0.0071917176,0.010351921,-0.009935747,-0.004452573,0.00058711314,-0.014685328,0.017554592,-0.005728862,-0.0016594983,0.021151775,-0.014235759,-0.007795512,-0.005829303,-0.0034226743,0.012682526,-0.013439089,0.015680142,-0.0017682463,-0.00649075,0.004023565,-0.011498493,0.012790429,0.0127446195,0.0056294324,0.0020309389,-0.008906614,0.009723217,0.0003360725,0.007425617,0.013748514,0.009856061,0.014108255,0.013202889,0.016739514,-0.003198447,0.025249941,-0.0011621929,-0.0077045173,0.0016872216,0.001571704,-0.0016618744,0.012918873,0.0041697575,0.0066414066,0.003447818,-0.021148982,0.02149631,0.0029861499,-0.008991892,0.0077919047,0.0070889397,0.0062566753,0.011547306,0.0033854693,0.006595026,0.003814888,-0.0066346866,0.0001829106,-0.011276096,0.011682876,-0.0046377634,-0.005747652,0.0026949407,-0.0030941057,0.0055128373,-0.002385133,0.0040269922,-0.0014968967,0.011229655,0.023423638,-0.021159861
63,Coprococcus_catus,-0.033319816,-0.029473748,-0.018066457,0.06374595,0.05019111,0.0012922437,0.059046578,-0.0020566112,0.019527,0.019238615,0.048243534,-0.023273023,-0.00987734,-0.066825114,0.005863681,-0.044341475,-0.02293568,0.023370944,-0.059366845,-0.047491435,-0.07337608,-0.007185566,-0.053527284,0.034152508,-0.064222366,0.030967517,0.046648234,-0.054626822,-0.052708033,0.0043182997,0.0043177204,0.007269494,0.021881526,-0.03485581,-0.037755314,-0.026552998,0.08016113,-0.033736464,-0.042382784,0.05424561,-0.039667957,0.00503423,0.0038478586,-0.027493069,-0.009504467,-0.0018593132,-0.030914284,-0.0037695316,0.007413855,0.02220707,0.010824753,0.01894863,0.0507377,-0.0011861052,-0.013522034,0.0037880272,0.01474125,0.015750032,0.01907618,-0.043902945,0.020346034,-0.00049300294,0.00026925563,0.0063184015,0.015417285,0.019627893,0.027005568,0.012654342,-0.024236716,-0.038223594,0.026160907,0.007653703,0.014314468,0.0133247515,-0.01895819,0.031733524,0.06176504,0.03851662,0.020821998,0.0019818407,-0.017710699,0.011187708,-0.016639855,-0.031844206,-0.00465899,-0.0005282698,0.009812664,0.01534496,0.05241701,-0.015421433,0.015293372,0.02878103,0.004490042,0.008485077,-0.017414534,-0.014663305,0.052573558,0.04567882,-0.019848064,0.022042511,-0.013622704,0.014987668,0.018431626,-0.01930633,0.033624947,0.03205178,0.028991697,0.01571319,-0.02798741,0.02912444,-0.059557762,-0.030784173,-0.009840288,-0.008071253,-0.014695739,-0.028430622,-0.034242965,-0.053578194,-0.0068184556,0.02072377,-0.005288371,0.014187944,-0.023390329,-0.03037635,0.008022833,-0.0018459603,0.018492864,-0.048463322,-0.04718351,-0.039395515,0.027778456,-0.023337089,-0.035868637,-0.028206028,0.018461129,-0.0022015425,0.0176806,0.025213074,-0.0037590843,0.04303493,-0.021079784,0.0074945204,0.0065995813,-0.03457818,-0.042202145,-0.014933544,-0.02234664,-0.036808684,-0.014072462,-0.01625291,0.046434585,0.00893848,0.021656694,-0.029696446,0.01506549,0.012126028,-0.014125178,0.012640171,0.012038214,-0.02787728,-0.043547872,-0.0015537483,-0.06302819,-0.041349392,0.07924109
64,Coprococcus_comes,0.0047948225,-0.008983199,0.013551418,0.031488582,0.033559423,-0.018315297,0.019278936,-0.018077584,-0.014427487,-0.020107295,-0.0077145784,-0.023885597,-0.025809608,-0.024595223,-0.010792269,-0.013449455,-0.021506445,0.0023516244,-0.024221355,-0.022912275,-0.019111458,-0.02115972,-0.018156666,0.03868673,-0.040556107,0.034197718,0.0416356,-0.028625185,-0.046693698,0.035093278,0.023307469,0.0041386094,0.016910186,0.0015306077,-0.03698605,0.012298906,0.044512793,-0.023213921,-0.01339544,0.037619635,-0.009290519,0.022565963,0.008748954,-0.007427062,-0.020233035,0.007869035,-0.034377526,-0.014177894,0.0157965,0.021627579,0.0123581765,0.029756296,0.025550457,0.008692295,-0.0201779,0.012301318,0.02013515,0.02147414,0.009456082,-0.018731905,0.02613652,0.0031422495,0.0071524577,0.009176808,0.01693125,-0.005493057,0.023917042,0.030885588,-0.029963976,-0.026918843,0.006266217,0.022214865,-0.0014007848,0.019900244,-0.03510195,0.024478668,0.033891764,0.0243736,0.024921797,-0.015324283,-0.01726609,0.01985288,-0.03311307,-0.025268188,0.0040011443,0.007679239,0.0077940295,0.00040876694,0.03372873,-0.0248261,0.026594276,0.023248006,0.012779146,0.012483548,-0.029647203,0.0050159325,0.030208744,0.014872785,-0.03992116,0.023730373,-0.0017300835,0.000563563,-0.0017608523,-0.012745037,0.015627258,0.025637237,0.02505334,0.01853682,-0.009736426,0.039686497,-0.04571897,-0.012460581,-0.00027960463,-0.016115969,-0.013363961,0.0025677278,-0.033426985,-0.026061187,-0.027716622,0.020023176,-0.0038171785,0.02845715,-0.043049775,-0.041828293,0.015306938,0.008060693,-0.0038091454,-0.017953102,-0.013820786,-0.027797097,0.023276009,-0.0099066235,-0.011195497,-0.0024152978,0.018124076,0.009933253,0.019883687,0.016521132,-0.02825983,0.044387717,-0.033955406,-0.012506579,-0.0070181293,-0.0057441336,-0.0009041752,-0.01483131,-0.008368365,-0.006584731,-0.015794544,-0.02795273,0.012238018,0.015028704,0.012706157,-0.027570775,0.016675914,-0.02351469,-0.021480644,0.015267301,0.013152228,-0.018797513,-0.02955285,0.018601036,-0.03859151,-0.0362317,0.04177637
65,Dialister_invisus,0.0574215,0.031164836,0.05354712,-0.004145166,0.006005653,-0.04374209,-0.035721067,-0.052986573,-0.06583375,-0.06908453,-0.079835355,-0.028758727,-0.04310625,0.010442145,-0.03339522,0.012785473,-0.024388263,-0.008528038,0.008597108,-0.0010637539,0.04305087,-0.033220958,0.01657846,0.031997155,0.0008705514,0.026063116,0.024053095,0.022909034,-0.017245345,0.047354907,0.03388691,0.011440881,0.013085204,0.033168297,-0.02697822,0.04494755,-0.01091468,0.0035629072,0.012917532,0.008465023,0.016644198,0.049604796,0.01568481,0.018990595,-0.046634763,0.019510988,-0.014953097,-0.032851692,0.026626317,0.037185807,0.010770122,0.03909692,-0.0011483885,0.024673587,-0.024534369,0.023884919,0.017871503,0.042733174,0.009244197,0.008154472,0.039332632,-0.003907186,0.01635964,0.018290125,0.020037994,-0.030397287,0.02352954,0.046173405,-0.0063585695,0.015096252,-0.016157974,0.028509589,-0.01902473,0.033973165,-0.057429012,0.01710412,0.00011305913,0.0052005113,0.035505686,-0.035721015,-0.032364987,0.03310182,-0.03118069,-0.023539321,0.015426474,0.024085002,-0.011961338,-0.015275972,0.012453216,-0.029077727,0.036859766,0.029254477,0.026376756,0.012664186,-0.031340607,0.037476435,0.0043105916,-0.0186921,-0.07017209,0.041327443,0.012961943,-0.0102789495,-0.018083664,-0.011982894,-0.0016817973,0.021356123,0.02449308,0.0049914955,0.0145283425,0.046113025,-0.017685425,0.028707528,0.03359654,-0.039726377,0.010222794,0.036053877,-0.019321986,0.02676811,-0.055094622,0.0341088,-0.013591077,0.03401311,-0.057953585,-0.05057828,0.023295403,0.022130815,-0.029797392,0.011388353,0.023599045,-0.008855105,0.02884519,0.020891422,0.038286537,0.03881856,0.035098735,0.019788899,0.013161681,0.0132178925,-0.04407866,0.04764664,-0.042145837,-0.05543674,-0.024850309,0.025812192,0.045143202,-0.008570429,0.0037340568,0.042193595,-0.016455526,-0.018550893,-0.028150791,0.0044004815,0.009918001,-0.012349286,0.040204123,-0.07775627,-0.020670371,0.015875908,0.029523171,0.015554793,0.01314882,0.02687681,0.013275462,-0.032941718,-0.019360334
66,Dorea_formicigenerans,0.03647939,0.01419006,0.03842988,0.02333089,0.026280768,-0.036105577,0.0014891033,-0.04100251,-0.040349703,-0.050648466,-0.02450366,-0.02882409,-0.035804726,-0.020469418,-0.02614979,0.00020229712,-0.023322048,0.009463297,-0.025283955,-0.025039317,0.0016159752,-0.041242633,-0.022392588,0.032287203,-0.022558212,0.031307694,0.034054793,-0.0070520914,-0.032337777,0.032495383,0.022073897,0.016047286,0.021926021,0.0060446267,-0.04072993,0.019606091,0.026139572,-0.02718712,-0.0058696554,0.016571054,8.414953e-06,0.041219767,0.011286115,0.0074794246,-0.03918594,0.013892922,-0.016770897,-0.02462137,0.0226331,0.03301831,0.0058683497,0.034854557,0.011820387,0.017356552,-0.016575517,0.01912632,0.0073024677,0.039089493,0.0021067343,-0.0067941006,0.036641616,-0.004458341,0.012545334,0.0124815665,0.023145648,-0.022025773,0.030602938,0.027718805,-0.009581313,-0.0023771862,-0.004359419,0.024806203,-0.0044467803,0.02438765,-0.045840908,0.016280776,0.023139186,0.025697563,0.034166906,-0.02449029,-0.022258999,0.027098918,-0.028685858,-0.029383512,0.010332219,0.017327046,-0.011265742,-0.015807636,0.028958088,-0.028744798,0.03518539,0.036812756,0.023557125,0.009847527,-0.03047532,0.023849132,0.023102717,-0.004348531,-0.056650925,0.038797155,0.0021229628,-0.015138289,-0.0004321893,-0.01794482,-0.005055043,0.027331704,0.030821778,0.0112353675,-0.007097715,0.04211763,-0.040437933,0.009941977,0.01664847,-0.025023293,0.0033405595,0.022554684,-0.026688883,0.00334445,-0.041210443,0.034465183,-0.010237042,0.02891015,-0.055050902,-0.04714881,0.021052811,0.02214655,-0.011354358,-0.01316949,-0.0020797197,-0.032705445,0.03904204,0.013193147,0.020786794,0.015364403,0.024235724,0.014539013,0.017680205,0.012353934,-0.040429223,0.056032166,-0.045789246,-0.03247988,-0.01323273,0.017717775,0.018790137,-0.007916603,-0.0029696196,0.021344626,-0.016370157,-0.02145096,-0.011957569,0.01488193,0.004567944,-0.02330425,0.036425624,-0.055899087,-0.02059445,0.024478983,0.023972636,0.0046533523,-0.0024512887,0.012035229,-0.008921658,-0.042229827,0.019540014
67,Dorea_longicatena,0.02263322,-0.0025696724,0.027635619,0.011496998,0.013586279,-0.023732323,-0.004269572,-0.019891227,-0.037791647,-0.018440107,-0.020734884,-0.02914312,-0.038493954,-0.029902384,-0.010578667,-0.004579789,-0.032531306,0.030088305,-0.029797412,-0.03269446,-0.0020467148,-0.016641151,-0.02768258,0.02669015,-0.014229116,0.025346415,0.027632719,0.00090807694,-0.021777993,0.0093960175,0.016088584,0.022174515,0.021762064,-0.0045809243,-0.023444653,0.013351189,0.027755799,-0.013634908,-0.017415456,0.019493397,-0.004865073,0.021274664,-0.021549651,-0.015058117,-0.041544523,-0.016564334,-0.019659964,-0.03404448,-0.010476069,0.0040417565,-0.022444353,-0.0039268686,0.015691753,-0.018951477,-0.025887256,-0.014597305,-0.009183393,0.029345104,0.023428332,-0.020369591,-0.0024482266,-0.028196452,-0.021683121,-0.012781113,-0.011996738,-0.0018054914,0.0028176873,0.028793113,-0.002183411,0.0018498069,0.0033243243,-0.00987063,-0.013537909,-0.0026404466,-0.023601608,0.0021174974,0.024646033,0.022215009,0.0027128085,-0.024595417,-0.032618776,-0.0068937745,-0.017397158,-0.028588524,-0.02157511,-0.018881986,-0.016741917,-0.0055021117,0.015885286,-0.016694583,-0.000178466,0.020344673,-0.0097411685,-0.016368391,-0.024928672,0.006773936,0.016292123,-0.0052495166,-0.021306163,0.030254474,-0.025752807,0.01606737,0.00036939338,-0.039421238,0.010054209,-0.00019951057,0.009183764,0.0050251503,-0.017232513,0.034479804,-0.022750787,-0.012983317,-0.0002897128,-0.028572323,0.0055958857,-0.014140954,-0.023389604,-0.008557515,-0.026169587,0.028604837,-0.026490243,0.021582501,-0.024137251,-0.035532605,-0.01666595,-0.007615205,-0.027822062,-0.011788195,-0.0016316776,-0.028388971,0.005624115,0.0069589363,0.0032963445,0.0005445112,0.021590438,-0.015276801,-0.016867481,-0.011729205,-0.020675117,0.038193572,-0.037787177,-0.038436662,-0.016945023,-0.004952412,0.005655744,-0.0048857527,-0.022947036,0.0006636066,-0.025887957,-0.009625254,-0.00044818292,-0.017286917,0.018092552,-0.028695704,0.0240959,-0.026762981,-0.0026529646,0.002985371,0.019690773,0.005104638,-0.007676042,0.008605804,-0.008505067,-0.018539311,0.02451493
68,Dorea_unclassified,0.011662497,0.021205036,0.0042668916,-0.029341985,-0.027272068,0.0032490417,-0.02022545,-0.006289224,0.018766597,-0.012018026,-0.0160543,0.03682068,0.04760807,0.04792516,0.0005068891,0.024053775,0.04216134,-0.042985573,0.052418012,0.05377831,0.028387846,-0.0039822026,0.054578274,-0.012637555,0.034226608,-0.008873222,-0.029887253,0.029987069,0.034027826,0.004571666,0.0015497725,-0.046483666,-0.025573991,0.022851512,0.018284379,0.016330305,-0.039079126,0.029356727,0.037268665,-0.031819955,0.0147900395,0.010521254,0.040211633,0.034429163,0.041682716,0.03905474,0.01894427,0.04695753,0.034484737,0.020897876,0.03726011,0.022041626,-0.018446434,0.04109493,0.032381386,0.03578469,0.022454817,-0.004004941,-0.02829493,0.041818634,0.019157523,0.047614183,0.040546846,0.036896285,0.031191535,-0.01372494,0.021498483,-0.009904918,0.0214375,0.018026792,-0.029148746,0.030669386,0.00473594,0.031066952,0.0059669884,0.018080028,-0.009327616,-0.015380071,0.024483865,0.012092685,0.03721086,0.010425226,0.02238627,0.018743748,0.044667274,0.035726298,0.005554998,-0.0020771066,-0.029173875,0.029456604,0.033405673,-0.008729125,0.039142918,0.028323589,0.015891634,-0.0014495556,-0.037096523,-0.014103914,-0.008002316,-0.002577594,0.042760417,-0.026109612,0.010418742,0.046533093,-0.022918703,0.015831674,0.008842702,0.007176849,0.034702495,-0.015916131,0.013309231,0.03523911,0.038580455,0.033982594,-0.0037966936,0.029234178,0.026984166,0.031531226,0.02272902,-0.0040270705,0.037657056,-0.007892424,0.007911334,0.026695378,0.037213817,0.029666774,0.040479153,0.018108113,0.016905708,0.030462485,0.011014002,0.013598869,0.024751158,0.025232255,-0.018485844,0.03511269,0.04253215,0.024167396,-0.0074924356,-0.015199672,0.027010119,0.028413782,0.008495832,0.016847081,0.01754722,0.02497546,0.05233472,0.030537557,0.03304511,0.0063327164,-0.026255598,0.038304552,-0.020450173,0.044131216,-0.0011794188,0.013366883,0.008361913,0.009062708,-0.017652184,0.02058254,0.03396559,0.0007083844,0.02441917,0.008421339,-0.041584283
