#all species associated with D015212: Inflammatory Bowel Diseases; Chronic, non-specific inflammation of the GASTROINTESTINAL TRACT. Etiology may be genetic or environmental. This term includes CROHN DISEASE and ULCERATIVE COLITIS.
#in total 605 valid runs were included in GMrepo.
#please consult our web site for more details.
phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance
D015212	species	1492	Clostridium butyricum	Bacteria	70	0.414439463414286	0.0084872	2.58149210972957	
D015212	species	78448	Bifidobacterium pullorum	Bacteria	70	0.0143407841285714	0.003203975	0.0419301562919482	
D015212	species	633701	Prevotella saccharolytica	Bacteria	70	0.139881829185714	0.002202385	0.685620833246542	
D015212	species	983706	Bifidobacterium reuteri	Bacteria	70	0.0163841358571429	0.01042985	0.0260123527935343	
D015212	species	847	Oxalobacter formigenes	Bacteria	69	0.0118597577826087	0.00467215	0.0188120974012066	
D015212	species	39950	Dialister pneumosintes	Bacteria	69	0.0404287873478261	0.0054055	0.101453808380464	
D015212	species	84109	Slackia exigua	Bacteria	69	0.0846483450724638	0.00450979	0.298604629205871	
D015212	species	650643	Alistipes sp. RMA 9912	Bacteria	69	0.0344656948115942	0.00580788	0.096833889906944	
D015212	species	1328	Streptococcus anginosus	Bacteria	68	0.0911143287941176	0.01011949	0.370245515085345	
D015212	species	33033	Parvimonas micra	Bacteria	68	0.0242020785882353	0.002432875	0.0571933912308567	
D015212	species	860	Fusobacterium periodonticum	Bacteria	67	0.0445747365373134	0.00405865	0.188589670024442	
D015212	species	1496	Clostridioides difficile	Bacteria	67	0.0776982020895522	0.00221572	0.262824386882142	
D015212	species	1541	Terrisporobacter mayombei	Bacteria	67	0.0108895774477612	0.00656373	0.0132940489637119	
D015212	species	28127	Prevotella buccalis	Bacteria	67	0.0360012965223881	0.0019324	0.21429724239156	
D015212	species	41976	Porphyromonas catoniae	Bacteria	67	0.0141888532089552	0.0099535	0.0226775368348396	
D015212	species	100176	Papillibacter cinnamivorans	Bacteria	67	0.0112348344925373	0.00631776	0.0152245954581553	
D015212	species	419015	Alloscardovia omnicolens	Bacteria	67	0.0101620735373134	0.00396626	0.0159403005707354	
D015212	species	552398	Ruminococcaceae bacterium D16	Bacteria	67	0.24451	0.07156	0.336807870985189	
D015212	species	1078480	Haemophilus sputorum	Bacteria	67	0.024941641238806	0.00609645	0.0592271288433556	
D015212	species	1305	Streptococcus sanguinis	Bacteria	66	0.0218308551212121	0.011725	0.0325027068268344	
D015212	species	1655	Actinomyces naeslundii	Bacteria	66	0.00732488006060606	0.003564615	0.013874106963214	
D015212	species	1684	Bifidobacterium asteroides	Bacteria	66	0.00691526216666667	0.00444658	0.00729236427548892	
D015212	species	29367	Clostridium puniceum	Bacteria	66	0.0282666089393939	0.00885286	0.103927466726693	
D015212	species	33905	Bifidobacterium thermophilum	Bacteria	66	0.0112217681060606	0.00272439	0.0425541911984846	
D015212	species	46206	Pseudobutyrivibrio ruminis	Bacteria	66	0.00407871568181818	0.002715785	0.00424900710405114	
D015212	species	166501	Thermobaculum terrenum	Bacteria	66	0.0176008953030303	0.0051206	0.0591740801334319	
D015212	species	386414	Prevotella timonensis	Bacteria	66	0.164126945530303	0.002297225	1.17734415639966	
D015212	species	739	Aggregatibacter segnis	Bacteria	65	0.479860319615385	0.00351932	2.77780680458205	
D015212	species	29552	Acholeplasma axanthum	Bacteria	65	0.0153072530461538	0.00194393	0.0453767079661724	
D015212	species	89014	Blautia luti	Bacteria	65	0.636089816153846	0.614767	0.486356970735041	
D015212	species	762209	Bifidobacterium callitrichos	Bacteria	65	0.0123731817076923	0.00602174	0.0296589072588521	
D015212	species	850	Fusobacterium mortiferum	Bacteria	64	0.049755484203125	0.006234265	0.249729679210396	
D015212	species	905	Acidaminococcus fermentans	Bacteria	64	0.109511509796875	0.005622875	0.387985590522959	
D015212	species	1544	[Clostridium] oroticum	Bacteria	64	0.00339495065625	0.00215158	0.00337500372843073	
D015212	species	28112	Tannerella forsythia	Bacteria	64	0.099424655625	0.0358472	0.217490538068401	
D015212	species	78257	Bifidobacterium saeculare	Bacteria	64	0.00736289140625	0.00230876	0.0169675752894137	
D015212	species	137732	Granulicatella elegans	Bacteria	64	0.019315191296875	0.005264795	0.0468638255845619	
D015212	species	2173	Methanobrevibacter smithii	Archaea	63	0.789159939190476	0.0332866	1.72760588082988	
D015212	species	47770	Lactobacillus crispatus	Bacteria	63	0.0949656204126984	0.00639868	0.317846119375232	
D015212	species	78342	Bifidobacterium gallicum	Bacteria	63	0.354879720587302	0.00901957	1.63934891230151	
D015212	species	255723	Slackia faecicanis	Bacteria	63	0.00719377728571429	0.0019809	0.0103871840715992	
D015212	species	762211	Bifidobacterium stellenboschense	Bacteria	63	0.00716335982539682	0.00228842	0.0242176729025629	
D015212	species	584	Proteus mirabilis	Bacteria	62	0.841514410596774	0.002900505	4.87551233201279	
D015212	species	1561	Clostridium baratii	Bacteria	62	0.0181034484354839	0.00446266	0.0400541761711529	
D015212	species	28119	Bacteroides zoogleoformans	Bacteria	62	0.013968025983871	0.005266845	0.0627359709041639	
D015212	species	113107	Streptococcus australis	Bacteria	62	0.0428990322580645	0.01799	0.0681977076608566	
D015212	species	214851	Subdoligranulum variabile	Bacteria	62	0.00922942903225807	0.005284175	0.0151359065617242	
D015212	species	290055	[Eubacterium] fissicatena	Bacteria	62	0.00367825640322581	0.002176285	0.0062766555306251	
D015212	species	732242	Bacteroides paurosaccharolyticus	Bacteria	62	0.00534290096774194	0.003175415	0.00780448960261161	
D015212	species	1408	Bacillus pumilus	Bacteria	61	0.0158180442786885	0.00627702	0.0446482159194679	
D015212	species	1623	Lactobacillus ruminis	Bacteria	61	0.782278009196721	0.00675688	2.87344629475482	
D015212	species	1633	Lactobacillus vaginalis	Bacteria	61	0.0131247688360656	0.00237761	0.0268187112587111	
D015212	species	1670	Arthrobacter citreus	Bacteria	61	0.00479406209836066	0.00193335	0.0126660005609038	
D015212	species	29317	Actinomyces sp.	Bacteria	61	0.0181051738688525	0.00326346	0.0717524436622363	
D015212	species	44742	Desulfovibrio fairfieldensis	Bacteria	61	0.00551773660655738	0.00207669	0.0145709435661296	
D015212	species	301302	Roseburia faecis	Bacteria	61	0.677368888688525	0.302071	0.832714446933594	
D015212	species	341220	Lactonifactor longoviformis	Bacteria	61	0.00529376229508197	0.00265895	0.00603016414111763	
D015212	species	502558	Eggerthella sp. YY7918	Bacteria	61	0.0204689483442623	0.00371485	0.04741013386484	
D015212	species	591197	Ignavibacterium album	Bacteria	61	0.00599293196721312	0.00440696	0.00515672596105055	
D015212	species	1254	Pediococcus acidilactici	Bacteria	60	0.67293449165	0.00570302	2.98880911980644	
D015212	species	1354	Enterococcus hirae	Bacteria	60	0.143677344083333	0.00583436	0.691160336050418	
D015212	species	78345	Bifidobacterium merycicum	Bacteria	60	0.887184353833333	0.387543	1.26504254019417	
D015212	species	78346	Bifidobacterium ruminantium	Bacteria	60	0.0389241266833333	0.00560538	0.105440117189048	
D015212	species	97253	Eubacterium plexicaudatum	Bacteria	60	0.0112680446666667	0.0109536	0.00576264452143828	
D015212	species	151276	Bacteroides coprosuis	Bacteria	60	0.00805335306666667	0.001535275	0.0129136842083819	
D015212	species	180311	Hespellia stercorisuis	Bacteria	60	0.182065121333333	0.1314695	0.162284680553525	
D015212	species	314275	Alteromonas mediterranea	Bacteria	60	0.00397620871666667	0.00336111	0.00272655028803682	
D015212	species	673862	Candidatus Babela massiliensis	Bacteria	60	0.00324427625	0.002383	0.00238213639499531	
D015212	species	287	Pseudomonas aeruginosa	Bacteria	59	0.135827590355932	0.00199962	0.703589052063838	
D015212	species	28038	Lactobacillus curvatus	Bacteria	59	0.0102190111525424	0.00180183	0.0267351269544058	
D015212	species	29364	[Clostridium] polysaccharolyticum	Bacteria	59	0.00718462905084746	0.0065953	0.00663495600207121	
D015212	species	35519	Mogibacterium timidum	Bacteria	59	0.0174202184745763	0.00574321	0.0532773547967026	
D015212	species	85831	Bacteroides acidifaciens	Bacteria	59	0.264939669830508	0.0850572	0.536358438974144	
D015212	species	552810	Dehalogenimonas lykanthroporepellens	Bacteria	59	0.00558489044067797	0.004507	0.00376791525193438	
D015212	species	1302	Streptococcus gordonii	Bacteria	58	0.005539149	0.00281091	0.00673861180882031	
D015212	species	28132	Prevotella melaninogenica	Bacteria	58	0.179390197068966	0.003943745	1.30695378952155	
D015212	species	36834	Clostridium celatum	Bacteria	58	0.0124324712413793	0.00211163	0.0330890257741181	
D015212	species	40324	Stenotrophomonas maltophilia	Bacteria	58	0.014851323637931	0.002070245	0.0546241703166515	
D015212	species	58172	Paenibacillus sp.	Bacteria	58	0.003890248	0.001146435	0.00697379577613963	
D015212	species	90730	Desulfosarcina cetonica	Bacteria	58	0.0040291895	0.00146202	0.00522587919876765	
D015212	species	461876	Alkaliphilus oremlandii	Bacteria	58	0.00470501674137931	0.00369304	0.003511957336567	
D015212	species	1604	Lactobacillus amylovorus	Bacteria	57	0.127486636807018	0.00125943	0.544774823294165	
D015212	species	28139	Rikenella microfusus	Bacteria	57	0.00638250492982456	0.00567423	0.00337371305624614	
D015212	species	483	Neisseria cinerea	Bacteria	56	0.0112342452857143	0.001886035	0.0346341453772115	
D015212	species	1491	Clostridium botulinum	Bacteria	56	0.00430179382142857	0.001333415	0.0149708778499568	
D015212	species	1605	Lactobacillus animalis	Bacteria	56	0.0308154075	0.00313885	0.132603983786937	
D015212	species	28126	Prevotella buccae	Bacteria	56	0.652947114517857	0.00125217	4.33996960829351	
D015212	species	29389	Streptococcus alactolyticus	Bacteria	56	0.186721070696429	0.00829419	1.07579351366897	
D015212	species	38986	Acholeplasma palmae	Bacteria	56	0.00803821778571429	0.001316715	0.0208460899050061	
D015212	species	94869	Clostridium gasigenes	Bacteria	56	0.0261312411071429	0.002084975	0.0406119839395428	
D015212	species	180332	Robinsoniella peoriensis	Bacteria	56	0.00848418428571429	0.006700515	0.00981754210819904	
D015212	species	387093	Sulfurovum sp. NBC37-1	Bacteria	56	0.002094622125	0.00147076	0.00207377326167094	
D015212	species	392838	Bacteroides propionicifaciens	Bacteria	56	0.004081791625	0.001706365	0.00577726986883823	
D015212	species	454155	Paraprevotella xylaniphila	Bacteria	56	0.00598650610714286	0.002378425	0.0136520637905577	
D015212	species	467210	Lachnoanaerobaculum saburreum	Bacteria	56	0.00399340255357143	0.003061225	0.00484058836772451	
D015212	species	871327	Parabacteroides chinchillae	Bacteria	56	0.0343190110535714	0.01315805	0.0468296476325599	
D015212	species	43131	Tissierella praeacuta	Bacteria	55	0.0182504018363636	0.00159189	0.086457603888709	
D015212	species	166485	Caminicella sporogenes	Bacteria	55	0.00787927209090909	0.00472029	0.0129588451459339	
D015212	species	282125	Sutterella sanguinus	Bacteria	55	0.00579107716363636	0.00203215	0.0141013339269753	
D015212	species	310300	Bacteroides pyogenes	Bacteria	55	0.00327480583636364	0.000971964	0.00634186333374571	
D015212	species	394340	Asaccharobacter celatus	Bacteria	55	0.00509560836363636	0.00376378	0.00457500949045029	
D015212	species	395922	Coraliomargarita akajimensis	Bacteria	55	0.0103306410545455	0.00456903	0.023804001210904	
D015212	species	626930	Bacteroides fluxus	Bacteria	55	0.0867243678181818	0.0237577	0.21950333783298	
D015212	species	294	Pseudomonas fluorescens	Bacteria	54	0.0620287977777778	0.005545915	0.219421089708379	
D015212	species	685	Vibrio diazotrophicus	Bacteria	54	0.00278997935185185	0.001401445	0.00516952511746189	
D015212	species	1245	Leuconostoc mesenteroides	Bacteria	54	0.0311284447222222	0.0016103	0.166308498228155	
D015212	species	1659	Actinomyces israelii	Bacteria	54	0.00681144181481482	0.00186943	0.016350125483481	
D015212	species	1736	Eubacterium limosum	Bacteria	54	0.0235964353333333	0.00103308	0.102432149862041	
D015212	species	28134	Prevotella oralis	Bacteria	54	0.0316808728518519	0.00152096	0.215369164145992	
D015212	species	59310	Streptococcus macedonicus	Bacteria	54	0.450578000018518	0.00418578	1.53855348021325	
D015212	species	77768	Prevotella albensis	Bacteria	54	0.0042620762037037	0.00323587	0.00414169128035251	
D015212	species	103892	Veillonella ratti	Bacteria	54	0.17500584812963	0.002096995	0.505807258644471	
D015212	species	228604	Prevotella salivae	Bacteria	54	0.00527020692592593	0.00236365	0.00812520012039923	
D015212	species	553611	Photobacterium leiognathi	Bacteria	54	0.00392640153703704	0.00261866	0.00372890955946352	
D015212	species	1118061	Alistipes obesi	Bacteria	54	1.03294703703704	0.442645	1.47182619303256	
D015212	species	623	Shigella flexneri	Bacteria	53	0.0207952165660377	0.00721	0.0264741736018722	
D015212	species	726	Haemophilus haemolyticus	Bacteria	53	0.0744139438490566	0.00251886	0.455250525024488	
D015212	species	856	Fusobacterium varium	Bacteria	53	0.00702465656603774	0.00194665	0.029030730435899	
D015212	species	1363	Lactococcus garvieae	Bacteria	53	0.0042837119245283	0.00109395	0.0105144009072646	
D015212	species	1366	Lactococcus raffinolactis	Bacteria	53	0.00837252611320755	0.00113955	0.043302688629978	
D015212	species	1406	Paenibacillus polymyxa	Bacteria	53	0.0027051531509434	0.00196157	0.00403213449871117	
D015212	species	36874	Porphyromonas cangingivalis	Bacteria	53	0.0434392970943396	0.00134383	0.277987529573919	
D015212	species	58138	Desulfotomaculum acetoxidans	Bacteria	53	0.00380748196226415	0.00344346	0.00210815778801127	
D015212	species	77095	Prevotella bryantii	Bacteria	53	0.031249620754717	0.00229485	0.132116410239368	
D015212	species	83661	Desulfonispora thiosulfatigenes	Bacteria	53	0.0195809462075472	0.00376378	0.0503969780332461	
D015212	species	189722	Prevotella marshii	Bacteria	53	0.0160128275849057	0.00155526	0.0965095389559118	
D015212	species	332163	Candidatus Solibacter usitatus	Bacteria	53	0.00463223213207547	0.00384383	0.0026966587477017	
D015212	species	470565	Prevotella histicola	Bacteria	53	0.020657615	0.00377706	0.0785882652098767	
D015212	species	626947	Parasutterella secunda	Bacteria	53	0.023205911754717	0.00694731	0.0762526601433747	
D015212	species	1133319	Bacteroides reticulotermitis	Bacteria	53	0.00315139660377358	0.00152199	0.00521429230874555	
D015212	species	542	Zymomonas mobilis	Bacteria	52	0.00274941336538462	0.00221567	0.00183894246200749	
D015212	species	982	Saccharicrinis fermentans	Bacteria	52	0.00708402530769231	0.00591753	0.0063819957616732	
D015212	species	1244	Leuconostoc gelidum	Bacteria	52	0.00421745001923077	0.001052345	0.00703131044951553	
D015212	species	43305	Butyrivibrio proteoclasticus	Bacteria	52	0.00222335957692308	0.00195655	0.0014910317186308	
D015212	species	46867	Clostridium chauvoei	Bacteria	52	0.00553536609615385	0.00110146	0.0111569583609807	
D015212	species	53446	Streptomyces cinnamoneus	Bacteria	52	0.1485926485	0.00472195	0.548656024179317	
D015212	species	102148	Solobacterium moorei	Bacteria	52	0.0255207947115385	0.00306782	0.127946976930514	
D015212	species	638619	Bifidobacterium actinocoloniiforme	Bacteria	52	0.00600561194230769	0.001441325	0.0105714681268177	
D015212	species	649724	Clostridium sp. ATCC BAA-442	Bacteria	52	0.00270151026923077	0.0008536085	0.00507409842075817	
D015212	species	674529	Bacteroides faecis	Bacteria	52	1.097175	0.62509	1.33180290808156	
D015212	species	1590651	Paenibacillus sp. VKM B-2647	Bacteria	52	0.0302033670961538	0.001901185	0.078643161406004	
D015212	species	316	Pseudomonas stutzeri	Bacteria	51	0.00346198831372549	0.00248573	0.00336255527414063	
D015212	species	654	Aeromonas veronii	Bacteria	51	0.00351234464705882	0.00293867	0.00229817666826982	
D015212	species	703	Plesiomonas shigelloides	Bacteria	51	0.00492112921568627	0.0026701	0.00612983181686866	
D015212	species	1335	Streptococcus equinus	Bacteria	51	0.0101967248039216	0.00347775	0.0320525824267093	
D015212	species	1336	Streptococcus equi	Bacteria	51	0.00336337045098039	0.000795944	0.00757621131914956	
D015212	species	1402	Bacillus licheniformis	Bacteria	51	0.00452457568627451	0.00385681	0.00303039096795265	
D015212	species	1747	Propionibacterium acnes	Bacteria	51	0.0278672434509804	0.0121926	0.0988197783719646	
D015212	species	33034	Anaerococcus prevotii	Bacteria	51	0.0165501025294118	0.001222	0.0579118484156636	
D015212	species	43997	Catonella morbi	Bacteria	51	0.002476768	0.00192515	0.00199007927093368	
D015212	species	54911	Brevibacillus choshinensis	Bacteria	51	0.0039806842745098	0.00125943	0.00782209526088931	
D015212	species	58134	[Desulfotomaculum] guttoideum	Bacteria	51	0.0253884234313725	0.00842043	0.0574766292191311	
D015212	species	294710	Proteiniphilum acetatigenes	Bacteria	51	0.0309589457058824	0.0275204	0.0227929524822812	
D015212	species	1563	Desulfosporosinus orientis	Bacteria	50	0.00212391912	0.001460215	0.00238300118410216	
D015212	species	1622	Lactobacillus murinus	Bacteria	50	0.00784164796	0.001834055	0.0354139913266818	
D015212	species	1648	Erysipelothrix rhusiopathiae	Bacteria	50	0.00356895992	0.0020443	0.00863210777419463	
D015212	species	28108	Alteromonas macleodii	Bacteria	50	0.00214548528	0.001969075	0.00123223579037793	
D015212	species	28447	Clavibacter michiganensis	Bacteria	50	0.04696793736	0.02542025	0.0733404658861773	
D015212	species	54005	Peptoniphilus harei	Bacteria	50	0.07619107114	0.001673575	0.378147991960045	
D015212	species	61635	Acholeplasma brassicae	Bacteria	50	0.00608514822	0.00188566	0.018411697059342	
D015212	species	66219	Lachnoclostridium phytofermentans	Bacteria	50	0.004517263	0.003956	0.00334181621612257	
D015212	species	151781	Lactobacillus intestinalis	Bacteria	50	0.02864789628	0.008894395	0.0495198593408062	
D015212	species	152297	Pseudoalteromonas issachenkonii	Bacteria	50	0.0030935413	0.00138125	0.00352172794374866	
D015212	species	187145	Caldithrix abyssi	Bacteria	50	0.0059912288	0.00448017	0.00502734004887952	
D015212	species	234908	Sutterella stercoricanis	Bacteria	50	0.7967503882	0.1820685	1.61015211019856	
D015212	species	253239	Ethanoligenens harbinense	Bacteria	50	0.00696790698	0.004317055	0.00689857378367326	
